"incident_report_number","crime_type","ucr_code","family_violence","occ_date_time","occ_date","occ_time","rep_date_time","rep_date","rep_time","location_type","address","zip_code","council_district","sector","district","pra","census_tract","clearance_status","clearance_date","ucr_category","category_description","x_coordinate","y_coordinate","latitude","longitude","location"
"2021421657","ASSAULT BY CONTACT","902","N","2021-02-11T22:23:00.000","2021-02-11T00:00:00.000","2223","2021-02-11T22:23:00.000","2021-02-11T00:00:00.000","2223","RESIDENCE / HOME","11600 STONEHOLLOW DR","78758","7","AD","2","202",,"N","2021-02-18T00:00:00.000",,,"3123426","3123426","30.39706636","-97.71042704","
,  
(30.39706636, -97.71042704)"
"20215006253","THEFT FROM AUTO","603","N","2021-02-11T22:00:00.000","2021-02-11T00:00:00.000","2200","2021-02-12T10:36:00.000","2021-02-12T00:00:00.000","1036","RESIDENCE / HOME","5720 NIJMEGEN DR","78617","2","HE","7","778",,,,"23F","Theft","3154401","3154401","30.16912408","-97.6185675","
,  
(30.16912408, -97.6185675)"
"2021421618","DAMAGE CITY VEHICLE","3832","N","2021-02-11T22:00:00.000","2021-02-11T00:00:00.000","2200","2021-02-11T22:00:00.000","2021-02-11T00:00:00.000","2200","STREETS / HWY / ROAD / ALLEY","BLK W BEN WHITE BLVD EB",,,,,,,,,,,,,,,
"2021421609","RESISTING ARREST OR SEARCH","905","N","2021-02-11T21:56:00.000","2021-02-11T00:00:00.000","2156","2021-02-11T21:56:00.000","2021-02-11T00:00:00.000","2156","TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS)","7100 EASY WIND DR","78757","7","ID","7","263",,"C","2021-02-12T00:00:00.000",,,"3121073","3121073","30.33859405","-97.71947783","
,  
(30.33859405, -97.71947783)"
"2021421601","DWI","2100","N","2021-02-11T21:54:00.000","2021-02-11T00:00:00.000","2154","2021-02-11T21:54:00.000","2021-02-11T00:00:00.000","2154","STREETS / HWY / ROAD / ALLEY","5000 BLOCK W US 290 HWY WB","78735","8","DA","4","58",,,,,,"3089454","3089454","30.23468547","-97.82244044","
,  
(30.23468547, -97.82244044)"
"2021421600","ASSAULT W/INJURY-FAM/DATE VIOL","900","Y","2021-02-11T21:53:00.000","2021-02-11T00:00:00.000","2153","2021-02-11T21:53:00.000","2021-02-11T00:00:00.000","2153","RESIDENCE / HOME","2112 E WILLIAM CANNON DR","78744","2","FR","8","516",,,,,,"3109146","3109146","30.18782573","-97.76131607","
,  
(30.18782573, -97.76131607)"
"2021421586","PUBLIC INTOXICATION","2300","N","2021-02-11T21:43:00.000","2021-02-11T00:00:00.000","2143","2021-02-11T21:43:00.000","2021-02-11T00:00:00.000","2143","RESIDENCE / HOME","7303 WHISPERING OAKS DR","78745","5","FR","1","525",,"C","2021-02-11T00:00:00.000",,,"3091704","3091704","30.2023838","-97.81615576","
,  
(30.2023838, -97.81615576)"
"2021421571","FAMILY DISTURBANCE","3400","N","2021-02-11T21:35:00.000","2021-02-11T00:00:00.000","2135","2021-02-11T21:35:00.000","2021-02-11T00:00:00.000","2135","RESIDENCE / HOME","409 E WILLIAM CANNON DR","78745","2","FR","3","528",,"N","2021-02-20T00:00:00.000",,,"3104622","3104622","30.19147985","-97.77554176","
,  
(30.19147985, -97.77554176)"
"2021421561","ASSAULT W/INJURY-FAM/DATE VIOL","900","Y","2021-02-11T21:26:00.000","2021-02-11T00:00:00.000","2126","2021-02-11T22:34:00.000","2021-02-11T00:00:00.000","2234","RESIDENCE / HOME","702 W 25TH ST","78705","9","BA","3","356",,"C","2021-02-11T00:00:00.000",,,"3113387","3113387","30.28957866","-97.74516395","
,  
(30.28957866, -97.74516395)"
"2021421541","CRASH/FAIL STOP AND RENDER AID","3604","N","2021-02-11T21:17:00.000","2021-02-11T00:00:00.000","2117","2021-02-11T21:17:00.000","2021-02-11T00:00:00.000","2117","STREETS / HWY / ROAD / ALLEY","2400 W BEN WHITE BLVD EB","78745","5","DA","4","488",,,,,,"3097191","3097191","30.23311719","-97.79797557","
,  
(30.23311719, -97.79797557)"
"20218000961","ASSAULT BY CONTACT","902","Y","2021-02-11T21:10:00.000","2021-02-11T00:00:00.000","2110","2021-02-12T00:42:00.000","2021-02-12T00:00:00.000","42","DRUG STORE / DR. OFFICE / HOSPITAL","904 W 45TH ST","78751","9","BA","5","329",,,,,,"3115856","3115856","30.31352238","-97.73669498","
,  
(30.31352238, -97.73669498)"
"2021421527","POSSESSION OF MARIJUANA","1803","N","2021-02-11T21:08:00.000","2021-02-11T00:00:00.000","2108","2021-02-11T21:08:00.000","2021-02-11T00:00:00.000","2108","RESIDENCE / HOME","E 2ND ST / CORTA ST","78702","3","CH","1","419",,"C","2021-02-11T00:00:00.000",,,"3121955","3121955","30.25610496","-97.71891663","
,  
(30.25610496, -97.71891663)"
"2021421511","FAMILY DISTURBANCE","3400","N","2021-02-11T21:02:00.000","2021-02-11T00:00:00.000","2102","2021-02-11T21:02:00.000","2021-02-11T00:00:00.000","2102","RESIDENCE / HOME","1412 WILLOW ST","78702","3","CH","1","409",,"N","2021-02-14T00:00:00.000",,,"3118513","3118513","30.25829232","-97.72976239","
,  
(30.25829232, -97.72976239)"
"2021421168","SEXUAL ASSAULT OF CHILD/OBJECT","1707","N","2021-02-11T21:02:00.000","2021-02-11T00:00:00.000","2102","2021-02-11T21:02:00.000","2021-02-11T00:00:00.000","2102","RESIDENCE / HOME","5900 BLOCK MARILYN DR","78757","7","BA","6","274",,"N","2021-02-16T00:00:00.000","11C","Rape","0","0",,,
"20215006243","BURGLARY OF VEH-NO SUSPECT/FU","601","N","2021-02-11T21:00:00.000","2021-02-11T00:00:00.000","2100","2021-02-12T10:06:00.000","2021-02-12T00:00:00.000","1006","RESIDENCE / HOME","5605 SPRINGDALE RD","78723","1","CH","4","324",,"N","2021-02-19T00:00:00.000","23F","Theft","3135853","3135853","30.29930398","-97.67369558","
,  
(30.29930398, -97.67369558)"
"2021430748","AUTO THEFT","700","N","2021-02-11T21:00:00.000","2021-02-11T00:00:00.000","2100","2021-02-12T11:59:00.000","2021-02-12T00:00:00.000","1159","PARKING LOTS / GARAGE","2751 E SH 71 SVRD WB","78617","2","HE","8","500",,,,"240","Auto Theft","3143372","3143372","30.21091227","-97.65231885","
,  
(30.21091227, -97.65231885)"
"2021421498","AUTO THEFT","700","N","2021-02-11T20:57:00.000","2021-02-11T00:00:00.000","2057","2021-02-11T20:57:00.000","2021-02-11T00:00:00.000","2057","RESIDENCE / HOME","6300 BROOKSIDE DR","78723","1","ID","5","293",,"N","2021-02-18T00:00:00.000","240","Auto Theft","3129340","3129340","30.31941202","-97.69378915","
,  
(30.31941202, -97.69378915)"
"2021210431157","CRASH/FAIL STOP AND RENDER AID","3604","N","2021-02-11T20:40:00.000","2021-02-11T00:00:00.000","2040","2021-02-12T16:09:00.000","2021-02-12T00:00:00.000","1609","STREETS / HWY / ROAD / ALLEY","11600 N US 183 HWY SB",,,,,,,,,,,,,,,
"2021421451","TERRORISTIC THREAT","2704","N","2021-02-11T20:35:00.000","2021-02-11T00:00:00.000","2035","2021-02-11T20:35:00.000","2021-02-11T00:00:00.000","2035","OTHER / UNKNOWN","7601 N LAMAR BLVD SVRD NB","78752","4","ID","8","264",,"C","2021-02-11T00:00:00.000",,,"3122822","3122822","30.34515237","-97.71375392","
,  
(30.34515237, -97.71375392)"
"20215006348","THEFT","600","N","2021-02-11T20:35:00.000","2021-02-11T00:00:00.000","2035","2021-02-12T20:53:00.000","2021-02-12T00:00:00.000","2053","LIQUOR STORE","8311 RESEARCH BLVD SVRD NB","78758","4","ED","2","249",,"N","2021-02-17T00:00:00.000","23H","Theft","3122337","3122337","30.35640453","-97.71498647","
,  
(30.35640453, -97.71498647)"
"2021421419","FAMILY DISTURBANCE","3400","N","2021-02-11T20:15:00.000","2021-02-11T00:00:00.000","2015","2021-02-11T20:15:00.000","2021-02-11T00:00:00.000","2015","RESIDENCE / HOME","5605 BERKMAN DR","78723","4","ID","4","295",,"N","2021-02-18T00:00:00.000",,,"3129320","3129320","30.31102666","-97.69408191","
,  
(30.31102666, -97.69408191)"
"2021430587","AUTO THEFT","700","N","2021-02-11T20:00:00.000","2021-02-11T00:00:00.000","2000","2021-02-12T10:02:00.000","2021-02-12T00:00:00.000","1002","OTHER / UNKNOWN","2903 FERGUSON LN","78754","1","ED","3","253",,"N","2021-02-20T00:00:00.000","240","Auto Theft","3139904","3139904","30.33947198","-97.65974277","
,  
(30.33947198, -97.65974277)"
"2021421543","ASSAULT W/INJURY-FAM/DATE VIOL","900","N","2021-02-11T20:00:00.000","2021-02-11T00:00:00.000","2000","2021-02-11T22:19:00.000","2021-02-11T00:00:00.000","2219","RESIDENCE / HOME","8028 GESSNER DR","78753","4","ED","1","592",,,,,,"3126402","3126402","30.3442961","-97.70242482","
,  
(30.3442961, -97.70242482)"
"20215006388","HARASSMENT","2703","N","2021-02-11T20:00:00.000","2021-02-11T00:00:00.000","2000","2021-02-13T16:48:00.000","2021-02-13T00:00:00.000","1648","RESIDENCE / HOME","2818 KRAMER LN","78758","7","AD","1","217",,,,,,"3119492","3119492","30.39599308","-97.72293781","
,  
(30.39599308, -97.72293781)"
"20215006246","THEFT CATALYTIC CONVERTER","620","N","2021-02-11T20:00:00.000","2021-02-11T00:00:00.000","2000","2021-02-12T10:14:00.000","2021-02-12T00:00:00.000","1014","PARKING LOTS / GARAGE","3016 GUADALUPE ST","78705","9","BA","3","345",,"N","2021-02-19T00:00:00.000","23F","Theft","3114448","3114448","30.29781227","-97.74158031","
,  
(30.29781227, -97.74158031)"
"2021421358","ASSAULT BY CONTACT FAM/DATING","902","Y","2021-02-11T19:45:00.000","2021-02-11T00:00:00.000","1945","2021-02-12T01:52:00.000","2021-02-12T00:00:00.000","152","RESIDENCE / HOME","5800 TECHNI CENTER DR","78721","1","CH","5","397",,"N","2021-02-12T00:00:00.000",,,"3136581","3136581","30.27877475","-97.67195423","
,  
(30.27877475, -97.67195423)"
"2021421240","FAMILY DISTURBANCE","3400","N","2021-02-11T19:43:00.000","2021-02-11T00:00:00.000","1943","2021-02-11T19:43:00.000","2021-02-11T00:00:00.000","1943","RESIDENCE / HOME","5704 WELLINGTON DR","78723","1","ID","4","295",,,,,,"3131993","3131993","30.30730879","-97.6857106","
,  
(30.30730879, -97.6857106)"
"20215006248","THEFT FROM AUTO","603","N","2021-02-11T19:30:00.000","2021-02-11T00:00:00.000","1930","2021-02-12T10:22:00.000","2021-02-12T00:00:00.000","1022","RESIDENCE / HOME","1200 BROADMOOR DR","78723","4","ID","5","48",,"N","2021-02-12T00:00:00.000","23F","Theft","3125735","3125735","30.31141944","-97.70543553","
,  
(30.31141944, -97.70543553)"
"2021421330","TERRORISTIC THREAT","2704","N","2021-02-11T19:27:00.000","2021-02-11T00:00:00.000","1927","2021-02-11T19:27:00.000","2021-02-11T00:00:00.000","1927","STREETS / HWY / ROAD / ALLEY","E 11TH ST / RED RIVER ST","78701","1","GE","1","383",,"C","2021-02-11T00:00:00.000",,,"3116607","3116607","30.27116945","-97.73545452","
,  
(30.27116945, -97.73545452)"
"2021421084","CRIMINAL MISCHIEF","1400","N","2021-02-11T19:02:00.000","2021-02-11T00:00:00.000","1902","2021-02-11T19:02:00.000","2021-02-11T00:00:00.000","1902","SPECIALTY  STORE (TV  FUR ETC.)","600 N LAMAR BLVD","78703","9","BA","2","371",,"C","2021-02-11T00:00:00.000",,,"3110738","3110738","30.27180607","-97.75403416","
,  
(30.27180607, -97.75403416)"
"20215006238","VIOL OF PROTECTIVE ORDER","3009","N","2021-02-11T19:00:00.000","2021-02-11T00:00:00.000","1900","2021-02-12T09:36:00.000","2021-02-12T00:00:00.000","936","RESIDENCE / HOME","6118 FAIRWAY ST","78741","3","HE","3","443",,,,,,"3127179","3127179","30.22900387","-97.70310447","
,  
(30.22900387, -97.70310447)"
"20215006251","BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT","504","N","2021-02-11T19:00:00.000","2021-02-11T00:00:00.000","1900","2021-02-12T10:33:00.000","2021-02-12T00:00:00.000","1033","RESIDENCE / HOME","5525 EL MOLINO CIR","78617","2","HE","7","612",,,,"220","Burglary","3151669","3151669","30.17288322","-97.62710999","
,  
(30.17288322, -97.62710999)"
"20215006297","BURGLARY OF VEH-NO SUSPECT/FU","601","N","2021-02-11T19:00:00.000","2021-02-11T00:00:00.000","1900","2021-02-12T14:05:00.000","2021-02-12T00:00:00.000","1405","RESIDENCE / HOME","1105 CLAYTON LN","78723","4","ID","5","292",,,,"23F","Theft","3126792","3126792","30.31796168","-97.70190647","
,  
(30.31796168, -97.70190647)"
"20215006283","BURGLARY OF VEHICLE","601","N","2021-02-11T19:00:00.000","2021-02-11T00:00:00.000","1900","2021-02-12T12:41:00.000","2021-02-12T00:00:00.000","1241","RESIDENCE / HOME","6231 E STASSNEY LN","78744","2","FR","6","497",,,,"23F","Theft","3121771","3121771","30.20087924","-97.72099375","
,  
(30.20087924, -97.72099375)"
"20215006230","DISTURBANCE - OTHER","3401","N","2021-02-11T19:00:00.000","2021-02-11T00:00:00.000","1900","2021-02-12T09:16:00.000","2021-02-12T00:00:00.000","916","OTHER / UNKNOWN","8637 SPICEWOOD SPRINGS RD","78750","6","AD","6","187",,,,,,"3103430","3103430","30.43356286","-97.77290036","
,  
(30.43356286, -97.77290036)"
"2021421273","AGG ASSAULT","402","N","2021-02-11T18:58:00.000","2021-02-11T00:00:00.000","1858","2021-02-11T20:39:00.000","2021-02-11T00:00:00.000","2039","RESIDENCE / HOME","8506 DRYFIELD DR","78758","4","ED","2","249",,,,"13A","Aggravated Assault","3122489","3122489","30.35958335","-97.7144181","
,  
(30.35958335, -97.7144181)"
"2021421268","VIOL CITY ORDINANCE - DOG","3200","N","2021-02-11T18:56:00.000","2021-02-11T00:00:00.000","1856","2021-02-11T18:56:00.000","2021-02-11T00:00:00.000","1856","RESIDENCE / HOME","2311 WIRTZ AVE","78704","9","DA","1","471",,"C","2021-02-12T00:00:00.000",,,"3106735","3106735","30.24559738","-97.7674148","
,  
(30.24559738, -97.7674148)"
"2021421252","AUTO THEFT","700","N","2021-02-11T18:48:00.000","2021-02-11T00:00:00.000","1848","2021-02-11T18:48:00.000","2021-02-11T00:00:00.000","1848","PARKING LOTS / GARAGE","5800 S CONGRESS AVE","78745","2","FR","4","513",,,,"240","Auto Theft","3104425","3104425","30.20314192","-97.77585676","
,  
(30.20314192, -97.77585676)"
"2021421236","THEFT BY SHOPLIFTING","607","N","2021-02-11T18:41:00.000","2021-02-11T00:00:00.000","1841","2021-02-11T18:41:00.000","2021-02-11T00:00:00.000","1841","GAS / SERVICE STATIONS","201 W BEN WHITE BLVD SVRD EB","78745","3","DA","3","491",,"C","2021-02-11T00:00:00.000","23C","Theft","3107731","3107731","30.22250981","-97.7648738","
,  
(30.22250981, -97.7648738)"
"2021421124","FAMILY DISTURBANCE","3400","N","2021-02-11T18:37:00.000","2021-02-11T00:00:00.000","1837","2021-02-11T18:37:00.000","2021-02-11T00:00:00.000","1837","RESIDENCE / HOME","7402 VINTAGE HILLS DR","78723","1","ID","3","296",,,,,,"3138233","3138233","30.31817731","-97.66563025","
,  
(30.31817731, -97.66563025)"
"20215006218","FRAUD - OTHER","1199","N","2021-02-11T18:30:00.000","2021-02-11T00:00:00.000","1830","2021-02-12T08:26:00.000","2021-02-12T00:00:00.000","826","OTHER / UNKNOWN","8110 BRETTONWOODS LN","78753","4","ED","3","251",,,,,,"3129676","3129676","30.34182876","-97.69211034","
,  
(30.34182876, -97.69211034)"
"2021421211","DATING DISTURBANCE","2400","N","2021-02-11T18:29:00.000","2021-02-11T00:00:00.000","1829","2021-02-11T18:29:00.000","2021-02-11T00:00:00.000","1829","CAMP / CAMPGROUND","E KOENIG LN SVRD WB / AIRPORT BLVD","78752","4","ID","8","279",,,,,,"3123280","3123280","30.32094393","-97.71295917","
,  
(30.32094393, -97.71295917)"
"2021421208","CRIMINAL TRESPASS/TRANSIENT","2721","N","2021-02-11T18:27:00.000","2021-02-11T00:00:00.000","1827","2021-02-11T18:27:00.000","2021-02-11T00:00:00.000","1827","DEPARTMENT / DISCOUNT STORE","2213 AIRPORT BLVD","78723","1","CH","4","351",,"N","2021-02-18T00:00:00.000",,,"3125972","3125972","30.2859389","-97.70537816","
,  
(30.2859389, -97.70537816)"
"2021431274","CRIMINAL TRESPASS","2716","N","2021-02-11T18:23:00.000","2021-02-11T00:00:00.000","1823","2021-02-12T18:23:00.000","2021-02-12T00:00:00.000","1823","RESIDENCE / HOME","10520 MEDINAH GREENS DR","78717","6","AD","5","574",,"N","2021-02-18T00:00:00.000",,,"3107424","3107424","30.5063526","-97.75827879","
,  
(30.5063526, -97.75827879)"
"20215006339","FRAUD - OTHER","1199","N","2021-02-11T18:11:00.000","2021-02-11T00:00:00.000","1811","2021-02-12T18:11:00.000","2021-02-12T00:00:00.000","1811","RESIDENCE / HOME","1465 S MEADOWS DR","78758","4","ED","1","239",,,,,,"3128002","3128002","30.3810758","-97.69634572","
,  
(30.3810758, -97.69634572)"
"2021421155","DATING DISTURBANCE","2400","N","2021-02-11T18:02:00.000","2021-02-11T00:00:00.000","1802","2021-02-11T18:02:00.000","2021-02-11T00:00:00.000","1802","PARKING LOTS / GARAGE","2400 WICKERSHAM LN","78741","3","HE","4","458",,,,,,"3120814","3120814","30.22764855","-97.72330072","
,  
(30.22764855, -97.72330072)"
"20215006212","CHILD CUSTODY INTERFERE","2001","N","2021-02-11T18:00:00.000","2021-02-11T00:00:00.000","1800","2021-02-12T08:05:00.000","2021-02-12T00:00:00.000","805","RESIDENCE / HOME","7806 PACES MILL LN","78744","2","FR","7","600",,"N","2021-02-12T00:00:00.000",,,"3114389","3114389","30.16250455","-97.74539555","
,  
(30.16250455, -97.74539555)"
"20215006313","CRIMINAL MISCHIEF","1400","N","2021-02-11T18:00:00.000","2021-02-11T00:00:00.000","1800","2021-02-12T15:04:00.000","2021-02-12T00:00:00.000","1504","CONVENIENCE STORE","601 W BEN WHITE BLVD SVRD EB","78745","3","DA","3","490",,"N","2021-02-12T00:00:00.000",,,"3106058","3106058","30.22616192","-97.77007529","
,  
(30.22616192, -97.77007529)"
"2021421110","CHILD CUSTODY INTERFERE","2001","N","2021-02-11T17:39:00.000","2021-02-11T00:00:00.000","1739","2021-02-11T18:16:00.000","2021-02-11T00:00:00.000","1816","RESIDENCE / HOME","4507 SMOOTH OAK DR","78759","10","BA","8","230",,,,,,"3109589","3109589","30.38639961","-97.75461393","
,  
(30.38639961, -97.75461393)"
"2021431384","THEFT FROM PERSON","610","N","2021-02-11T17:30:00.000","2021-02-11T00:00:00.000","1730","2021-02-12T18:35:00.000","2021-02-12T00:00:00.000","1835","STREETS / HWY / ROAD / ALLEY","500 E 7TH ST","78701","9","GE","2","382",,,,"23A","Theft","3115951","3115951","30.26797616","-97.737619","
,  
(30.26797616, -97.737619)"
"2021420911","AUTO THEFT","700","N","2021-02-11T17:16:00.000","2021-02-11T00:00:00.000","1716","2021-02-11T17:18:00.000","2021-02-11T00:00:00.000","1718","STREETS / HWY / ROAD / ALLEY","LAKE CREEK PKWY / N US 183 HWY SVRD SB","78750","6","AD","6","152",,,,"240","Auto Theft","3096368","3096368","30.4611394","-97.79458828","
,  
(30.4611394, -97.79458828)"
"20215006214","DEBIT CARD ABUSE","1108","N","2021-02-11T17:15:00.000","2021-02-11T00:00:00.000","1715","2021-02-12T08:18:00.000","2021-02-12T00:00:00.000","818","OTHER / UNKNOWN","412 E WILLIAM CANNON DR","78745","2","FR","4","515",,"N","2021-02-12T00:00:00.000",,,"3104793","3104793","30.19259606","-97.77497082","
,  
(30.19259606, -97.77497082)"
"2021421061","DISTURBANCE - OTHER","3401","N","2021-02-11T17:01:00.000","2021-02-11T00:00:00.000","1701","2021-02-11T17:01:00.000","2021-02-11T00:00:00.000","1701","RESIDENCE / HOME","8401 GARCREEK CIR","78724","1","CH","7","302",,,,,,"3149918","3149918","30.29392142","-97.62926583","
,  
(30.29392142, -97.62926583)"
"2021421018","FAMILY DISTURBANCE","3400","N","2021-02-11T16:54:00.000","2021-02-11T00:00:00.000","1654","2021-02-11T16:54:00.000","2021-02-11T00:00:00.000","1654","RESIDENCE / HOME","9010 GALEWOOD DR","78758","4","ED","2","235",,,,,,"3122208","3122208","30.36794153","-97.71508242","
,  
(30.36794153, -97.71508242)"
"20215006271","THEFT","600","N","2021-02-11T16:54:00.000","2021-02-11T00:00:00.000","1654","2021-02-12T11:38:00.000","2021-02-12T00:00:00.000","1138","DRUG STORE / DR. OFFICE / HOSPITAL","1801 W PARMER LN","78758","7","AD","3","203",,"N","2021-02-17T00:00:00.000","23H","Theft","3129329","3129329","30.41302414","-97.69126076","
,  
(30.41302414, -97.69126076)"
"2021420833","POSS CONTROLLED SUB/NARCOTIC","1800","N","2021-02-11T16:53:00.000","2021-02-11T00:00:00.000","1653","2021-02-11T16:53:00.000","2021-02-11T00:00:00.000","1653","DRUG STORE / DR. OFFICE / HOSPITAL","825 E RUNDBERG LN","78753","4","ED","3","251",,"C","2021-02-11T00:00:00.000",,,"3131208","3131208","30.35643762","-97.68685162","
,  
(30.35643762, -97.68685162)"
"2021421015","AUTO THEFT","700","N","2021-02-11T16:33:00.000","2021-02-11T00:00:00.000","1633","2021-02-11T16:33:00.000","2021-02-11T00:00:00.000","1633","STREETS / HWY / ROAD / ALLEY","4814 BROADHILL DR","78723","1","CH","4","324",,"N","2021-02-14T00:00:00.000","240","Auto Theft","3135670","3135670","30.28990958","-97.67453443","
,  
(30.28990958, -97.67453443)"
"2021420981","DISTURBANCE - OTHER","3401","N","2021-02-11T16:11:00.000","2021-02-11T00:00:00.000","1611","2021-02-11T16:34:00.000","2021-02-11T00:00:00.000","1634","STREETS / HWY / ROAD / ALLEY","1701 W BEN WHITE BLVD SVRD EB","78745","5","DA","3","489",,"N","2021-02-20T00:00:00.000",,,"3101460","3101460","30.2268757","-97.78461889","
,  
(30.2268757, -97.78461889)"
"2021420971","FAMILY DISTURBANCE","3400","N","2021-02-11T16:09:00.000","2021-02-11T00:00:00.000","1609","2021-02-11T16:09:00.000","2021-02-11T00:00:00.000","1609","RESIDENCE / HOME","3501 LYONS RD","78702","3","CH","2","422",,,,,,"3127507","3127507","30.26129213","-97.70118564","
,  
(30.26129213, -97.70118564)"
